Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2019-12-26,10:30 PM,54 F,52 F,94 %,N,9 mph,0 mph,29.90 in,0.0 in,Fog
2019-12-26,11:00 PM,54 F,52 F,94 %,N,3 mph,0 mph,29.90 in,0.0 in,Light Rain
2019-12-26,11:30 PM,54 F,52 F,94 %,N,7 mph,0 mph,29.90 in,0.0 in,Light Rain
2019-12-27,12:00 AM,54 F,52 F,94 %,N,7 mph,0 mph,29.93 in,0.0 in,Light Rain
2019-12-27,12:30 AM,54 F,52 F,94 %,NNE,7 mph,0 mph,29.93 in,0.0 in,Light Rain
2019-12-27,1:00 AM,54 F,52 F,94 %,NNE,7 mph,0 mph,29.93 in,0.0 in,Drizzle
2019-12-27,1:30 AM,52 F,50 F,94 %,N,7 mph,0 mph,29.96 in,0.0 in,Light Rain
2019-12-27,2:00 AM,54 F,52 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Light Rain
2019-12-27,2:30 AM,54 F,52 F,94 %,NNE,3 mph,0 mph,29.98 in,0.0 in,Light Rain
2019-12-27,3:00 AM,54 F,52 F,94 %,N,3 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-27,3:30 AM,55 F,52 F,88 %,N,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-27,4:00 AM,55 F,52 F,88 %,NNW,7 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-27,4:30 AM,57 F,54 F,88 %,N,5 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-27,5:00 AM,59 F,55 F,88 %,NNW,7 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-27,5:30 AM,61 F,55 F,82 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-27,6:00 AM,61 F,55 F,82 %,N,8 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-27,6:30 AM,63 F,55 F,77 %,NNE,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,7:00 AM,63 F,55 F,77 %,N,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-27,7:30 AM,64 F,55 F,73 %,NW,8 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-27,8:00 AM,64 F,57 F,77 %,NNW,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-12-27,8:30 AM,64 F,57 F,77 %,N,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-12-27,9:00 AM,64 F,57 F,77 %,N,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-12-27,9:30 AM,64 F,57 F,77 %,N,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-12-27,10:00 AM,64 F,57 F,77 %,NNW,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-12-27,10:30 AM,64 F,57 F,77 %,N,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-12-27,11:00 AM,64 F,57 F,77 %,NNW,6 mph,0 mph,29.90 in,0.0 in,Haze
2019-12-27,11:30 AM,63 F,57 F,82 %,NNW,8 mph,0 mph,29.90 in,0.0 in,Haze
2019-12-27,12:00 PM,61 F,55 F,82 %,NW,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-27,12:30 PM,61 F,55 F,82 %,NNW,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-27,1:00 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-27,1:30 PM,59 F,55 F,88 %,NNW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,2:00 PM,59 F,55 F,88 %,NNW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,2:30 PM,57 F,54 F,88 %,NW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,3:00 PM,57 F,54 F,88 %,NW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,3:30 PM,57 F,54 F,88 %,NW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,4:00 PM,55 F,54 F,94 %,NNW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,4:30 PM,55 F,52 F,88 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-27,5:00 PM,55 F,52 F,88 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-27,5:30 PM,54 F,52 F,94 %,NW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-27,6:00 PM,54 F,52 F,94 %,NW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,6:30 PM,52 F,50 F,94 %,NNW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,7:00 PM,52 F,50 F,94 %,NNW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,7:30 PM,52 F,50 F,94 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,8:00 PM,52 F,50 F,94 %,NNW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,8:30 PM,52 F,50 F,94 %,N,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,9:00 PM,52 F,50 F,94 %,N,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,9:30 PM,52 F,50 F,94 %,N,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,10:00 PM,50 F,48 F,94 %,N,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-27,10:30 PM,50 F,48 F,94 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-27,11:00 PM,50 F,48 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-27,11:30 PM,50 F,48 F,94 %,NNW,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,12:00 AM,48 F,48 F,100 %,NNW,3 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,12:30 AM,48 F,48 F,100 %,NNW,3 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-28,1:00 AM,48 F,46 F,93 %,NNW,3 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-28,1:30 AM,48 F,46 F,93 %,NW,3 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-28,2:00 AM,50 F,48 F,94 %,NW,5 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-28,2:30 AM,50 F,50 F,100 %,NNW,6 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-28,3:00 AM,52 F,50 F,94 %,N,8 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-28,3:30 AM,54 F,50 F,88 %,N,7 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-28,4:00 AM,55 F,52 F,88 %,N,8 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-28,4:30 AM,57 F,52 F,82 %,NNW,8 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-28,5:00 AM,59 F,52 F,77 %,N,8 mph,0 mph,30.07 in,0.0 in,Haze
2019-12-28,5:30 AM,61 F,54 F,77 %,N,8 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-28,6:00 AM,61 F,54 F,77 %,NNW,8 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-28,6:30 AM,63 F,54 F,72 %,NNW,7 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-28,7:00 AM,64 F,55 F,73 %,NNW,8 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-28,7:30 AM,64 F,55 F,73 %,NNW,9 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-28,8:00 AM,66 F,57 F,73 %,NW,8 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-28,8:30 AM,66 F,55 F,68 %,NW,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-28,9:00 AM,66 F,55 F,68 %,NW,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-28,9:30 AM,66 F,55 F,68 %,NNW,9 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-28,10:00 AM,66 F,55 F,68 %,NNW,9 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-28,10:30 AM,66 F,55 F,68 %,NNW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-28,11:00 AM,64 F,57 F,77 %,NW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-28,11:30 AM,64 F,57 F,77 %,NW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-28,12:00 PM,64 F,55 F,73 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-28,12:30 PM,63 F,55 F,77 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-28,12:32 PM,61 F,55 F,82 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-28,1:00 PM,61 F,55 F,82 %,NW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-28,1:30 PM,61 F,55 F,82 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-28,2:00 PM,59 F,55 F,88 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-28,2:30 PM,57 F,54 F,88 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,3:00 PM,57 F,54 F,88 %,NNW,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,3:30 PM,57 F,54 F,88 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,4:00 PM,57 F,54 F,88 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,4:30 PM,57 F,54 F,88 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,5:00 PM,55 F,52 F,88 %,N,7 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,5:30 PM,55 F,52 F,88 %,N,7 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,6:00 PM,54 F,50 F,88 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,6:30 PM,54 F,50 F,88 %,NNW,8 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,7:00 PM,54 F,50 F,88 %,N,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,7:30 PM,54 F,50 F,88 %,NNW,9 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,8:00 PM,54 F,50 F,88 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,8:30 PM,54 F,50 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,9:00 PM,52 F,50 F,94 %,NW,3 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,9:30 PM,52 F,50 F,94 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-28,10:00 PM,52 F,50 F,94 %,NW,6 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-28,10:30 PM,52 F,50 F,94 %,NW,5 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-28,11:00 PM,50 F,46 F,87 %,NW,5 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-28,11:30 PM,50 F,46 F,87 %,NW,6 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-29,12:00 AM,50 F,46 F,87 %,NW,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-29,12:30 AM,50 F,46 F,87 %,NW,3 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-29,1:00 AM,50 F,48 F,94 %,NW,3 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-29,1:30 AM,50 F,48 F,94 %,NNW,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-29,2:00 AM,50 F,48 F,94 %,NW,6 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-29,2:30 AM,52 F,48 F,88 %,NNW,7 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-29,3:00 AM,54 F,48 F,82 %,NNW,6 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-29,3:30 AM,57 F,48 F,72 %,NNW,8 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-29,4:00 AM,59 F,48 F,67 %,NNW,9 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-29,4:30 AM,61 F,48 F,63 %,N,9 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-29,5:00 AM,63 F,50 F,63 %,NNW,9 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-29,5:30 AM,64 F,50 F,59 %,NW,8 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-29,6:00 AM,66 F,52 F,60 %,NNW,9 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-29,6:30 AM,68 F,52 F,56 %,NNW,9 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-29,7:00 AM,68 F,52 F,56 %,NNW,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-29,7:30 AM,70 F,54 F,56 %,N,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-29,8:00 AM,70 F,54 F,56 %,N,9 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,8:30 AM,72 F,54 F,53 %,N,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,9:00 AM,72 F,54 F,53 %,NNW,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,9:30 AM,72 F,54 F,53 %,NNW,8 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,10:00 AM,72 F,54 F,53 %,NNW,8 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,10:30 AM,72 F,54 F,53 %,NNW,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,11:00 AM,70 F,54 F,56 %,NW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,11:30 AM,70 F,54 F,56 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,12:00 PM,68 F,54 F,60 %,NW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,12:30 PM,66 F,54 F,64 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,1:00 PM,64 F,54 F,68 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,1:30 PM,64 F,54 F,68 %,NNW,2 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,2:00 PM,63 F,54 F,72 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-29,2:30 PM,61 F,54 F,77 %,NNW,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-29,3:00 PM,61 F,54 F,77 %,NNW,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-29,3:30 PM,61 F,54 F,77 %,NNW,3 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-29,4:00 PM,59 F,52 F,77 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-29,4:30 PM,59 F,52 F,77 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-29,5:00 PM,57 F,52 F,82 %,NNW,7 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-29,5:30 PM,55 F,52 F,88 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-29,6:00 PM,55 F,52 F,88 %,N,9 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-29,6:30 PM,55 F,52 F,88 %,N,9 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-29,7:00 PM,54 F,50 F,88 %,N,9 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-29,7:30 PM,54 F,50 F,88 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-29,8:00 PM,54 F,50 F,88 %,N,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-29,8:30 PM,54 F,50 F,88 %,NNW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-29,9:00 PM,52 F,48 F,88 %,NNW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-29,9:30 PM,52 F,48 F,88 %,N,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-29,10:00 PM,52 F,48 F,88 %,N,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-29,10:30 PM,52 F,48 F,88 %,N,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-29,11:00 PM,50 F,48 F,94 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-29,11:30 PM,48 F,46 F,93 %,N,5 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-30,12:00 AM,48 F,46 F,93 %,N,3 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-30,12:30 AM,48 F,46 F,93 %,N,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-30,1:00 AM,48 F,46 F,93 %,N,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-30,1:30 AM,48 F,46 F,93 %,NNW,3 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-30,2:00 AM,50 F,48 F,94 %,NNW,6 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-30,2:30 AM,52 F,48 F,88 %,NNW,5 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-30,3:00 AM,54 F,50 F,88 %,NW,7 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-30,3:30 AM,55 F,50 F,82 %,NW,6 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-30,4:00 AM,57 F,50 F,77 %,NNW,5 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-30,4:30 AM,59 F,50 F,72 %,NW,7 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-30,5:00 AM,61 F,52 F,72 %,NW,7 mph,0 mph,30.07 in,0.0 in,Haze
2019-12-30,5:30 AM,63 F,54 F,72 %,NW,7 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-30,6:00 AM,64 F,54 F,68 %,NW,6 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-30,6:30 AM,66 F,54 F,64 %,NNW,7 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-30,7:00 AM,66 F,55 F,68 %,NW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-30,7:30 AM,68 F,55 F,64 %,NW,8 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-30,8:00 AM,70 F,55 F,60 %,NW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-30,8:30 AM,72 F,55 F,57 %,NNW,9 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-30,9:00 AM,72 F,55 F,57 %,NW,9 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-30,9:30 AM,72 F,54 F,53 %,NNW,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-30,10:00 AM,72 F,55 F,57 %,N,9 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-30,10:30 AM,70 F,55 F,60 %,N,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-30,11:00 AM,68 F,55 F,64 %,N,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-30,11:30 AM,68 F,55 F,64 %,NNW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-30,12:00 PM,68 F,55 F,64 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-30,12:30 PM,66 F,55 F,68 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-30,1:00 PM,64 F,55 F,73 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-30,1:30 PM,63 F,55 F,77 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-30,2:00 PM,63 F,55 F,77 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-30,2:30 PM,61 F,55 F,82 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-30,3:00 PM,61 F,55 F,82 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-30,3:30 PM,61 F,55 F,82 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-30,4:00 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-30,4:30 PM,59 F,54 F,82 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-30,5:00 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-30,5:30 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-30,6:00 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-30,6:30 PM,59 F,55 F,88 %,W,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-30,7:00 PM,57 F,55 F,94 %,WNW,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-30,7:30 PM,57 F,55 F,94 %,NW,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-30,8:00 PM,55 F,54 F,94 %,NW,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-30,8:30 PM,55 F,54 F,94 %,NW,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-30,9:00 PM,55 F,54 F,94 %,NW,3 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-30,9:30 PM,54 F,52 F,94 %,NW,3 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-30,10:00 PM,54 F,52 F,94 %,WNW,3 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-30,10:30 PM,54 F,52 F,94 %,NW,3 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-30,11:00 PM,52 F,50 F,94 %,NNW,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-30,11:30 PM,52 F,50 F,94 %,NW,3 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-31,12:00 AM,52 F,50 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-31,12:30 AM,50 F,48 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-31,1:00 AM,50 F,48 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-31,1:30 AM,52 F,50 F,94 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-31,2:00 AM,54 F,50 F,88 %,NW,3 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-31,2:30 AM,54 F,50 F,88 %,NW,5 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-31,3:00 AM,55 F,52 F,88 %,NNW,7 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-31,3:30 AM,57 F,54 F,88 %,N,8 mph,0 mph,30.10 in,0.0 in,Fog
2019-12-31,4:00 AM,59 F,54 F,82 %,N,6 mph,0 mph,30.10 in,0.0 in,Fog
2019-12-31,4:30 AM,61 F,54 F,77 %,NNW,7 mph,0 mph,30.10 in,0.0 in,Fog
2019-12-31,5:00 AM,63 F,54 F,72 %,NNW,6 mph,0 mph,30.07 in,0.0 in,Haze
2019-12-31,5:30 AM,64 F,54 F,68 %,NNW,5 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-31,6:00 AM,66 F,54 F,64 %,NNW,5 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-31,6:30 AM,68 F,54 F,60 %,NNW,5 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,7:00 AM,70 F,54 F,56 %,NW,5 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-31,7:30 AM,72 F,54 F,53 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-31,8:00 AM,73 F,55 F,53 %,WNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-31,8:30 AM,73 F,55 F,53 %,WNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-31,9:00 AM,75 F,55 F,50 %,WNW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-31,9:30 AM,73 F,55 F,53 %,WNW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-31,10:00 AM,73 F,55 F,53 %,WNW,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-31,10:30 AM,73 F,55 F,53 %,NW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-31,11:00 AM,72 F,55 F,57 %,NW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-31,11:30 AM,72 F,55 F,57 %,NW,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-31,12:00 PM,68 F,55 F,64 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-31,12:30 PM,68 F,55 F,64 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-31,1:00 PM,66 F,55 F,68 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-31,1:30 PM,66 F,55 F,68 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,2:00 PM,64 F,55 F,73 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,2:30 PM,63 F,55 F,77 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,3:00 PM,63 F,55 F,77 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,3:30 PM,61 F,55 F,82 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,4:00 PM,61 F,55 F,82 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,4:30 PM,61 F,55 F,82 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,5:00 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,5:30 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,6:00 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,6:30 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,7:00 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,7:30 PM,57 F,54 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-31,8:00 PM,57 F,54 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-31,8:30 PM,57 F,54 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-31,9:00 PM,57 F,54 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-31,9:30 PM,55 F,54 F,94 %,NNW,3 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-31,10:00 PM,55 F,50 F,82 %,WNW,3 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-31,10:30 PM,55 F,52 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-31,11:00 PM,55 F,50 F,82 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-31,11:30 PM,54 F,50 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-01,12:00 AM,54 F,50 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-01,12:30 AM,54 F,50 F,88 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Fog
2020-01-01,1:00 AM,54 F,50 F,88 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Fog
2020-01-01,1:30 AM,54 F,50 F,88 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-01,2:00 AM,55 F,52 F,88 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-01,2:30 AM,57 F,54 F,88 %,NNW,3 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-01,3:00 AM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.13 in,0.0 in,Fog
